24580,2026.6.28,悲しみのフェスタ,真璃子,Japanese Chart Pop Reference,JP,1987,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24581,2026.6.28,FOREVER YOURS,久保田利伸＆アリゾン・ウィリアムズ,Japanese Chart Pop Reference,JP,1991,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24582,2026.6.28,LANI,杏里,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24583,2026.6.28,SOMEDAY,横山輝一,Japanese Chart Pop Reference,JP,1993,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24584,2026.6.28,眩しいほど綺麗になったね,Tears,Japanese Chart Pop Reference,JP,1993,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24585,2026.6.28,Yellを君に,山根康広,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24586,2026.6.28,しあわせですか,ウルフルズ,Japanese Chart Pop Reference,JP,1997,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24587,2026.6.28,ごきげんだぜっ！〜Nothing But Something〜,DA PUMP,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24588,2026.6.28,WILL,米倉千尋,Japanese Chart Pop Reference,JP,1999,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24589,2026.6.28,Alive A Life,松本梨香,Japanese Chart Pop Reference,JP,2002,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24590,2026.6.28,も～ど～にでもして～,ぴちょんくん,Japanese Chart Pop Reference,JP,2002,Oricon Weekly Singles Chart,18,oricon_weekly_singles_bulk_backfill,low
24591,2026.6.28,サマータイム！！,MINMI,Japanese Chart Pop Reference,JP,2005,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24592,2026.6.28,いつか離れる日が来ても,平井堅,Japanese Chart Pop Reference,JP,2008,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24593,2026.6.28,浮草の宿,殿さまキングス,Japanese Chart Pop Reference,JP,1975,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24594,2026.6.28,二重唱（デュエット）,岩崎宏美,Japanese Chart Pop Reference,JP,1975,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24595,2026.6.28,東京砂漠,内山田洋とクールファイブ,Japanese Chart Pop Reference,JP,1976,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24596,2026.6.28,ステイン・アライヴ,ビージーズ,Japanese Chart Pop Reference,JP,1978,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
